MAG,time,reg,genes,total_genes,rel_genes,taxonomy,phylum,family,timef,maxtime,response_type
12C18O_168h_100_P14_coass_bin.8,168,down,2,39,0.05128205128205128,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__AC-32;s__,p__Actinobacteriota,f__Gaiellaceae,168,48,mid
12C18O_168h_100_P14_coass_bin.8,168,none,30,39,0.7692307692307693,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__AC-32;s__,p__Actinobacteriota,f__Gaiellaceae,168,48,mid
12C18O_168h_100_P14_coass_bin.8,168,up,7,39,0.1794871794871795,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__AC-32;s__,p__Actinobacteriota,f__Gaiellaceae,168,48,mid
12C18O_168h_100_P14_coass_bin.8,24,none,18,22,0.8181818181818182,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__AC-32;s__,p__Actinobacteriota,f__Gaiellaceae,24,48,mid
12C18O_168h_100_P14_coass_bin.8,24,up,4,22,0.18181818181818182,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__AC-32;s__,p__Actinobacteriota,f__Gaiellaceae,24,48,mid
12C18O_168h_100_P14_coass_bin.8,3,none,36,38,0.9473684210526315,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__AC-32;s__,p__Actinobacteriota,f__Gaiellaceae,3,48,mid
12C18O_168h_100_P14_coass_bin.8,3,up,2,38,0.05263157894736842,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__AC-32;s__,p__Actinobacteriota,f__Gaiellaceae,3,48,mid
12C18O_168h_100_P14_coass_bin.8,48,down,1,31,0.03225806451612903,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__AC-32;s__,p__Actinobacteriota,f__Gaiellaceae,48,48,mid
12C18O_168h_100_P14_coass_bin.8,48,none,23,31,0.7419354838709677,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__AC-32;s__,p__Actinobacteriota,f__Gaiellaceae,48,48,mid
12C18O_168h_100_P14_coass_bin.8,48,up,7,31,0.22580645161290322,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__AC-32;s__,p__Actinobacteriota,f__Gaiellaceae,48,48,mid
12C18O_168h_100_P14_coass_bin.8,72,down,1,30,0.03333333333333333,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__AC-32;s__,p__Actinobacteriota,f__Gaiellaceae,72,48,mid
12C18O_168h_100_P14_coass_bin.8,72,none,23,30,0.7666666666666667,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__AC-32;s__,p__Actinobacteriota,f__Gaiellaceae,72,48,mid
12C18O_168h_100_P14_coass_bin.8,72,up,6,30,0.2,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__AC-32;s__,p__Actinobacteriota,f__Gaiellaceae,72,48,mid
12C18O_168h_100_P16_coass_bin.19,0,none,34,34,1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Acidiferrobacterales;f__Sulfurifustaceae;g__Sulfurifustis;s__,p__Proteobacteria,f__Sulfurifustaceae,0,24,mid
12C18O_168h_100_P16_coass_bin.19,168,none,14,18,0.7777777777777778,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Acidiferrobacterales;f__Sulfurifustaceae;g__Sulfurifustis;s__,p__Proteobacteria,f__Sulfurifustaceae,168,24,mid
12C18O_168h_100_P16_coass_bin.19,168,up,4,18,0.2222222222222222,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Acidiferrobacterales;f__Sulfurifustaceae;g__Sulfurifustis;s__,p__Proteobacteria,f__Sulfurifustaceae,168,24,mid
12C18O_168h_100_P16_coass_bin.19,24,none,5,8,0.625,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Acidiferrobacterales;f__Sulfurifustaceae;g__Sulfurifustis;s__,p__Proteobacteria,f__Sulfurifustaceae,24,24,mid
12C18O_168h_100_P16_coass_bin.19,24,up,3,8,0.375,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Acidiferrobacterales;f__Sulfurifustaceae;g__Sulfurifustis;s__,p__Proteobacteria,f__Sulfurifustaceae,24,24,mid
12C18O_168h_100_P16_coass_bin.19,3,none,16,18,0.8888888888888888,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Acidiferrobacterales;f__Sulfurifustaceae;g__Sulfurifustis;s__,p__Proteobacteria,f__Sulfurifustaceae,3,24,mid
12C18O_168h_100_P16_coass_bin.19,3,up,2,18,0.1111111111111111,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Acidiferrobacterales;f__Sulfurifustaceae;g__Sulfurifustis;s__,p__Proteobacteria,f__Sulfurifustaceae,3,24,mid
12C18O_168h_100_P16_coass_bin.19,48,none,11,14,0.7857142857142857,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Acidiferrobacterales;f__Sulfurifustaceae;g__Sulfurifustis;s__,p__Proteobacteria,f__Sulfurifustaceae,48,24,mid
12C18O_168h_100_P16_coass_bin.19,48,up,3,14,0.21428571428571427,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Acidiferrobacterales;f__Sulfurifustaceae;g__Sulfurifustis;s__,p__Proteobacteria,f__Sulfurifustaceae,48,24,mid
12C18O_168h_100_P16_coass_bin.19,72,none,11,14,0.7857142857142857,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Acidiferrobacterales;f__Sulfurifustaceae;g__Sulfurifustis;s__,p__Proteobacteria,f__Sulfurifustaceae,72,24,mid
12C18O_168h_100_P16_coass_bin.19,72,up,3,14,0.21428571428571427,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Acidiferrobacterales;f__Sulfurifustaceae;g__Sulfurifustis;s__,p__Proteobacteria,f__Sulfurifustaceae,72,24,mid
12C18O_168h_100_P16_coass_bin.28,0,none,33,33,1,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Microvirga;s__,p__Proteobacteria,f__Beijerinckiaceae,0,48,mid
12C18O_168h_100_P16_coass_bin.28,168,none,21,28,0.75,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Microvirga;s__,p__Proteobacteria,f__Beijerinckiaceae,168,48,mid
12C18O_168h_100_P16_coass_bin.28,168,up,7,28,0.25,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Microvirga;s__,p__Proteobacteria,f__Beijerinckiaceae,168,48,mid
12C18O_168h_100_P16_coass_bin.28,24,none,14,21,0.6666666666666666,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Microvirga;s__,p__Proteobacteria,f__Beijerinckiaceae,24,48,mid
12C18O_168h_100_P16_coass_bin.28,24,up,7,21,0.3333333333333333,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Microvirga;s__,p__Proteobacteria,f__Beijerinckiaceae,24,48,mid
12C18O_168h_100_P16_coass_bin.28,3,none,15,26,0.5769230769230769,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Microvirga;s__,p__Proteobacteria,f__Beijerinckiaceae,3,48,mid
12C18O_168h_100_P16_coass_bin.28,3,up,11,26,0.4230769230769231,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Microvirga;s__,p__Proteobacteria,f__Beijerinckiaceae,3,48,mid
12C18O_168h_100_P16_coass_bin.28,48,none,11,24,0.4583333333333333,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Microvirga;s__,p__Proteobacteria,f__Beijerinckiaceae,48,48,mid
12C18O_168h_100_P16_coass_bin.28,48,up,13,24,0.5416666666666666,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Microvirga;s__,p__Proteobacteria,f__Beijerinckiaceae,48,48,mid
12C18O_168h_100_P16_coass_bin.28,72,none,14,24,0.5833333333333334,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Microvirga;s__,p__Proteobacteria,f__Beijerinckiaceae,72,48,mid
12C18O_168h_100_P16_coass_bin.28,72,up,10,24,0.4166666666666667,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Microvirga;s__,p__Proteobacteria,f__Beijerinckiaceae,72,48,mid
12C18O_168h_100_P16_coass_bin.36,0,none,31,31,1,d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__40CM-4-68-19;g__40CM-4-68-19;s__,p__Myxococcota,f__40CM,0,48,mid
12C18O_168h_100_P16_coass_bin.36,168,none,17,25,0.68,d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__40CM-4-68-19;g__40CM-4-68-19;s__,p__Myxococcota,f__40CM,168,48,mid
12C18O_168h_100_P16_coass_bin.36,168,up,8,25,0.32,d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__40CM-4-68-19;g__40CM-4-68-19;s__,p__Myxococcota,f__40CM,168,48,mid
12C18O_168h_100_P16_coass_bin.36,24,none,14,16,0.875,d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__40CM-4-68-19;g__40CM-4-68-19;s__,p__Myxococcota,f__40CM,24,48,mid
12C18O_168h_100_P16_coass_bin.36,24,up,2,16,0.125,d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__40CM-4-68-19;g__40CM-4-68-19;s__,p__Myxococcota,f__40CM,24,48,mid
12C18O_168h_100_P16_coass_bin.36,3,down,1,24,0.041666666666666664,d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__40CM-4-68-19;g__40CM-4-68-19;s__,p__Myxococcota,f__40CM,3,48,mid
12C18O_168h_100_P16_coass_bin.36,3,none,15,24,0.625,d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__40CM-4-68-19;g__40CM-4-68-19;s__,p__Myxococcota,f__40CM,3,48,mid
12C18O_168h_100_P16_coass_bin.36,3,up,8,24,0.3333333333333333,d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__40CM-4-68-19;g__40CM-4-68-19;s__,p__Myxococcota,f__40CM,3,48,mid
12C18O_168h_100_P16_coass_bin.36,48,none,10,19,0.5263157894736842,d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__40CM-4-68-19;g__40CM-4-68-19;s__,p__Myxococcota,f__40CM,48,48,mid
12C18O_168h_100_P16_coass_bin.36,48,up,9,19,0.47368421052631576,d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__40CM-4-68-19;g__40CM-4-68-19;s__,p__Myxococcota,f__40CM,48,48,mid
12C18O_168h_100_P16_coass_bin.36,72,none,11,18,0.6111111111111112,d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__40CM-4-68-19;g__40CM-4-68-19;s__,p__Myxococcota,f__40CM,72,48,mid
12C18O_168h_100_P16_coass_bin.36,72,up,7,18,0.3888888888888889,d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__40CM-4-68-19;g__40CM-4-68-19;s__,p__Myxococcota,f__40CM,72,48,mid
12C18O_168h_100_P16_coass_bin.4,0,none,211,211,1,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Microvirga;s__,p__Proteobacteria,f__Beijerinckiaceae,0,48,mid
12C18O_168h_100_P16_coass_bin.4,168,down,1,178,0.0056179775280898875,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Microvirga;s__,p__Proteobacteria,f__Beijerinckiaceae,168,48,mid
12C18O_168h_100_P16_coass_bin.4,168,none,125,178,0.702247191011236,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Microvirga;s__,p__Proteobacteria,f__Beijerinckiaceae,168,48,mid
12C18O_168h_100_P16_coass_bin.4,168,up,52,178,0.29213483146067415,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Microvirga;s__,p__Proteobacteria,f__Beijerinckiaceae,168,48,mid
12C18O_168h_100_P16_coass_bin.4,24,down,2,105,0.01904761904761905,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Microvirga;s__,p__Proteobacteria,f__Beijerinckiaceae,24,48,mid
12C18O_168h_100_P16_coass_bin.4,24,none,64,105,0.6095238095238096,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Microvirga;s__,p__Proteobacteria,f__Beijerinckiaceae,24,48,mid
12C18O_168h_100_P16_coass_bin.4,24,up,39,105,0.37142857142857144,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Microvirga;s__,p__Proteobacteria,f__Beijerinckiaceae,24,48,mid
12C18O_168h_100_P16_coass_bin.4,3,down,4,174,0.022988505747126436,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Microvirga;s__,p__Proteobacteria,f__Beijerinckiaceae,3,48,mid
12C18O_168h_100_P16_coass_bin.4,3,none,128,174,0.735632183908046,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Microvirga;s__,p__Proteobacteria,f__Beijerinckiaceae,3,48,mid
12C18O_168h_100_P16_coass_bin.4,3,up,42,174,0.2413793103448276,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Microvirga;s__,p__Proteobacteria,f__Beijerinckiaceae,3,48,mid
12C18O_168h_100_P16_coass_bin.4,48,none,75,127,0.5905511811023622,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Microvirga;s__,p__Proteobacteria,f__Beijerinckiaceae,48,48,mid
12C18O_168h_100_P16_coass_bin.4,48,up,52,127,0.4094488188976378,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Microvirga;s__,p__Proteobacteria,f__Beijerinckiaceae,48,48,mid
12C18O_168h_100_P16_coass_bin.4,72,none,83,128,0.6484375,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Microvirga;s__,p__Proteobacteria,f__Beijerinckiaceae,72,48,mid
12C18O_168h_100_P16_coass_bin.4,72,up,45,128,0.3515625,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Microvirga;s__,p__Proteobacteria,f__Beijerinckiaceae,72,48,mid
12C18O_168h_50_P09_coass_bin.11,0,none,44,44,1,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Acidiferrobacterales;f__Sulfurifustaceae;g__Sulfurifustis;s__,p__Proteobacteria,f__Sulfurifustaceae,0,72,late
12C18O_168h_50_P09_coass_bin.11,168,down,1,29,0.034482758620689655,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Acidiferrobacterales;f__Sulfurifustaceae;g__Sulfurifustis;s__,p__Proteobacteria,f__Sulfurifustaceae,168,72,late
12C18O_168h_50_P09_coass_bin.11,168,none,23,29,0.7931034482758621,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Acidiferrobacterales;f__Sulfurifustaceae;g__Sulfurifustis;s__,p__Proteobacteria,f__Sulfurifustaceae,168,72,late
12C18O_168h_50_P09_coass_bin.11,168,up,5,29,0.1724137931034483,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Acidiferrobacterales;f__Sulfurifustaceae;g__Sulfurifustis;s__,p__Proteobacteria,f__Sulfurifustaceae,168,72,late
12C18O_168h_50_P09_coass_bin.11,24,none,9,13,0.6923076923076923,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Acidiferrobacterales;f__Sulfurifustaceae;g__Sulfurifustis;s__,p__Proteobacteria,f__Sulfurifustaceae,24,72,late
12C18O_168h_50_P09_coass_bin.11,24,up,4,13,0.3076923076923077,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Acidiferrobacterales;f__Sulfurifustaceae;g__Sulfurifustis;s__,p__Proteobacteria,f__Sulfurifustaceae,24,72,late
12C18O_168h_50_P09_coass_bin.11,3,none,27,28,0.9642857142857143,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Acidiferrobacterales;f__Sulfurifustaceae;g__Sulfurifustis;s__,p__Proteobacteria,f__Sulfurifustaceae,3,72,late
12C18O_168h_50_P09_coass_bin.11,3,up,1,28,0.03571428571428571,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Acidiferrobacterales;f__Sulfurifustaceae;g__Sulfurifustis;s__,p__Proteobacteria,f__Sulfurifustaceae,3,72,late
12C18O_168h_50_P09_coass_bin.11,48,none,12,19,0.631578947368421,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Acidiferrobacterales;f__Sulfurifustaceae;g__Sulfurifustis;s__,p__Proteobacteria,f__Sulfurifustaceae,48,72,late
12C18O_168h_50_P09_coass_bin.11,48,up,7,19,0.3684210526315789,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Acidiferrobacterales;f__Sulfurifustaceae;g__Sulfurifustis;s__,p__Proteobacteria,f__Sulfurifustaceae,48,72,late
12C18O_168h_50_P09_coass_bin.11,72,down,1,18,0.05555555555555555,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Acidiferrobacterales;f__Sulfurifustaceae;g__Sulfurifustis;s__,p__Proteobacteria,f__Sulfurifustaceae,72,72,late
12C18O_168h_50_P09_coass_bin.11,72,none,9,18,0.5,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Acidiferrobacterales;f__Sulfurifustaceae;g__Sulfurifustis;s__,p__Proteobacteria,f__Sulfurifustaceae,72,72,late
12C18O_168h_50_P09_coass_bin.11,72,up,8,18,0.4444444444444444,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Acidiferrobacterales;f__Sulfurifustaceae;g__Sulfurifustis;s__,p__Proteobacteria,f__Sulfurifustaceae,72,72,late
12C18O_168h_50_P09_coass_bin.15,0,none,23,23,1,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__;s__,p__Proteobacteria,f__Xanthobacteraceae,0,48,mid
12C18O_168h_50_P09_coass_bin.15,168,down,1,22,0.045454545454545456,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__;s__,p__Proteobacteria,f__Xanthobacteraceae,168,48,mid
12C18O_168h_50_P09_coass_bin.15,168,none,18,22,0.8181818181818182,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__;s__,p__Proteobacteria,f__Xanthobacteraceae,168,48,mid
12C18O_168h_50_P09_coass_bin.15,168,up,3,22,0.13636363636363635,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__;s__,p__Proteobacteria,f__Xanthobacteraceae,168,48,mid
12C18O_168h_50_P09_coass_bin.15,24,none,7,10,0.7,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__;s__,p__Proteobacteria,f__Xanthobacteraceae,24,48,mid
12C18O_168h_50_P09_coass_bin.15,24,up,3,10,0.3,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__;s__,p__Proteobacteria,f__Xanthobacteraceae,24,48,mid
12C18O_168h_50_P09_coass_bin.15,3,none,18,22,0.8181818181818182,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__;s__,p__Proteobacteria,f__Xanthobacteraceae,3,48,mid
12C18O_168h_50_P09_coass_bin.15,3,up,4,22,0.18181818181818182,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__;s__,p__Proteobacteria,f__Xanthobacteraceae,3,48,mid
12C18O_168h_50_P09_coass_bin.15,48,none,8,12,0.6666666666666666,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__;s__,p__Proteobacteria,f__Xanthobacteraceae,48,48,mid
12C18O_168h_50_P09_coass_bin.15,48,up,4,12,0.3333333333333333,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__;s__,p__Proteobacteria,f__Xanthobacteraceae,48,48,mid
12C18O_168h_50_P09_coass_bin.15,72,none,12,14,0.8571428571428571,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__;s__,p__Proteobacteria,f__Xanthobacteraceae,72,48,mid
12C18O_168h_50_P09_coass_bin.15,72,up,2,14,0.14285714285714285,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__;s__,p__Proteobacteria,f__Xanthobacteraceae,72,48,mid
12C18O_168h_50_P09_coass_bin.21,0,none,133,133,1,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Bradyrhizobium;s__,p__Proteobacteria,f__Xanthobacteraceae,0,48,mid
12C18O_168h_50_P09_coass_bin.21,168,down,5,101,0.04950495049504951,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Bradyrhizobium;s__,p__Proteobacteria,f__Xanthobacteraceae,168,48,mid
12C18O_168h_50_P09_coass_bin.21,168,none,76,101,0.7524752475247525,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Bradyrhizobium;s__,p__Proteobacteria,f__Xanthobacteraceae,168,48,mid
12C18O_168h_50_P09_coass_bin.21,168,up,20,101,0.19801980198019803,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Bradyrhizobium;s__,p__Proteobacteria,f__Xanthobacteraceae,168,48,mid
12C18O_168h_50_P09_coass_bin.21,24,down,4,49,0.08163265306122448,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Bradyrhizobium;s__,p__Proteobacteria,f__Xanthobacteraceae,24,48,mid
12C18O_168h_50_P09_coass_bin.21,24,none,35,49,0.7142857142857143,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Bradyrhizobium;s__,p__Proteobacteria,f__Xanthobacteraceae,24,48,mid
12C18O_168h_50_P09_coass_bin.21,24,up,10,49,0.20408163265306123,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Bradyrhizobium;s__,p__Proteobacteria,f__Xanthobacteraceae,24,48,mid
12C18O_168h_50_P09_coass_bin.21,3,down,2,98,0.02040816326530612,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Bradyrhizobium;s__,p__Proteobacteria,f__Xanthobacteraceae,3,48,mid
12C18O_168h_50_P09_coass_bin.21,3,none,87,98,0.8877551020408163,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Bradyrhizobium;s__,p__Proteobacteria,f__Xanthobacteraceae,3,48,mid
12C18O_168h_50_P09_coass_bin.21,3,up,9,98,0.09183673469387756,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Bradyrhizobium;s__,p__Proteobacteria,f__Xanthobacteraceae,3,48,mid
12C18O_168h_50_P09_coass_bin.21,48,down,5,63,0.07936507936507936,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Bradyrhizobium;s__,p__Proteobacteria,f__Xanthobacteraceae,48,48,mid
12C18O_168h_50_P09_coass_bin.21,48,none,42,63,0.6666666666666666,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Bradyrhizobium;s__,p__Proteobacteria,f__Xanthobacteraceae,48,48,mid
12C18O_168h_50_P09_coass_bin.21,48,up,16,63,0.25396825396825395,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Bradyrhizobium;s__,p__Proteobacteria,f__Xanthobacteraceae,48,48,mid
12C18O_168h_50_P09_coass_bin.21,72,down,4,64,0.0625,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Bradyrhizobium;s__,p__Proteobacteria,f__Xanthobacteraceae,72,48,mid
12C18O_168h_50_P09_coass_bin.21,72,none,46,64,0.71875,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Bradyrhizobium;s__,p__Proteobacteria,f__Xanthobacteraceae,72,48,mid
12C18O_168h_50_P09_coass_bin.21,72,up,14,64,0.21875,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Bradyrhizobium;s__,p__Proteobacteria,f__Xanthobacteraceae,72,48,mid
12C18O_168h_50_P10_coass_bin.11,0,none,34,34,1,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Microvirga;s__,p__Proteobacteria,f__Beijerinckiaceae,0,24,mid
12C18O_168h_50_P10_coass_bin.11,168,none,16,20,0.8,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Microvirga;s__,p__Proteobacteria,f__Beijerinckiaceae,168,24,mid
12C18O_168h_50_P10_coass_bin.11,168,up,4,20,0.2,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Microvirga;s__,p__Proteobacteria,f__Beijerinckiaceae,168,24,mid
